,top_20_predictions,prediction,prediction_probability,sentence,name
2415,"['snake', 'dog', 'python', 'shark', 'lizard', 'cat', 'snakes', 'spider', 'bird', 'rat', 'lion', 'animal', 'fish', 'hawk', 'Cobra', 'dinosaur', 'tiger', 'rodent', 'Scorpion', 'chicken']",animal,0.003466290421783924,A boa_constrictor is a type of <mask>,boa_constrictor
2417,"['cat', 'dog', 'animal', 'lizard', 'lion', 'tiger', 'bird', 'snake', 'rodent', 'wolf', 'mammal', 'monkey', 'spider', 'bear', 'elephant', 'fox', 'bat', 'predator', 'rabbit', 'canine']",animal,0.0735807791352272,A panther is a type of <mask>,panther
2423,"['bird', 'fish', 'rice', 'dog', 'snake', 'monkey', 'fruit', 'tree', 'lizard', 'animal', 'cat', 'banana', 'peanut', 'coconut', 'flower', 'rodent', 'chicken', 'goat', 'insect', 'turtle']",animal,0.016147175803780556,A taguan is a type of <mask>,taguan
2427,"['fish', 'submarine', 'asteroid', 'whale', 'shark', 'dinosaur', 'coral', 'alien', 'dolphin', 'bird', 'animal', 'star', 'organism', 'ocean', 'marine', 'mammal', 'bacteria', 'planet', 'Jupiter', 'worm']",animal,0.01314111240208149,A abyssinian is a type of <mask>,abyssinian
2431,"['insect', 'ant', 'bee', 'mosquito', 'fly', 'bird', 'moth', 'butterfly', 'beetle', 'bug', 'pest', 'bees', 'insects', 'animal', 'swarm', 'spider', 'cricket', 'hive', 'drone', 'hawk']",animal,0.0022305301390588284,A hornet is a type of <mask>,hornet
2433,"['rat', 'rodent', 'mole', 'mouse', 'rabbit', 'mammal', 'snake', 'cat', 'rats', 'dog', 'squirrel', 'animal', 'Rat', 'lizard', 'rodents', 'python', 'bat', 'monkey', 'bird', 'shrew']",animal,0.0017732603009790182,A brown_rat is a type of <mask>,brown_rat
2435,"['bat', 'insect', 'mosquito', 'moth', 'bird', 'bats', 'fly', 'mammal', 'owl', 'cricket', 'vampire', 'rodent', 'butterfly', 'beetle', 'hawk', 'spider', 'animal', 'bee', 'bug', 'squirrel']",animal,0.0019082576036453247,A vespertilian_bat is a type of <mask>,vespertilian_bat
2439,"['fly', 'insect', 'mosquito', 'moth', 'bug', 'ant', 'beetle', 'pest', 'parasite', 'bee', 'butterfly', 'spider', 'flies', 'bird', 'fungus', 'worm', 'rodent', 'animal', 'lizard', 'weed']",animal,0.001931587583385408,A hanging_fly is a type of <mask>,hanging_fly
2440,"['cat', 'lion', 'dog', 'tiger', 'animal', 'wolf', 'female', 'snake', 'mammal', 'bear', 'predator', 'horse', 'elephant', 'gorilla', 'bird', 'male', 'deer', 'bull', 'lizard', 'beast']",animal,0.034673336893320084,A lioness is a type of <mask>,lioness
2441,"['horse', 'deer', 'lion', 'bird', 'mammal', 'elephant', 'animal', 'cat', 'snake', 'dog', 'wolf', 'camel', 'lizard', 'goat', 'bear', 'rabbit', 'monkey', 'gorilla', 'cow', 'dinosaur']",animal,0.038609009236097336,A gazelle is a type of <mask>,gazelle
2444,"['mouse', 'rodent', 'mice', 'rat', 'rabbit', 'mole', 'mammal', 'cat', 'squirrel', 'bird', 'spider', 'rodents', 'ant', 'insect', 'shrew', 'pest', 'moth', 'animal', 'deer', 'snake']",animal,0.0007331645465455949,A harvest_mouse is a type of <mask>,harvest_mouse
2445,"['rodent', 'dog', 'animal', 'mammal', 'squirrel', 'cat', 'rabbit', 'deer', 'rat', 'lizard', 'pig', 'bear', 'snake', 'ant', 'horse', 'cow', 'goose', 'duck', 'goat', 'frog']",animal,0.08237621188163757,A skunk is a type of <mask>,skunk
2446,"['rodent', 'mouse', 'snake', 'mammal', 'bat', 'cat', 'rat', 'lizard', 'mole', 'squirrel', 'bird', 'python', 'dog', 'frog', 'animal', 'fox', 'spider', 'predator', 'rabbit', 'shrew']",animal,0.0131455697119236,A crab_eating_opossum is a type of <mask>,crab_eating_opossum
2453,"['dog', 'animal', 'cattle', 'livestock', 'horse', 'goat', 'cow', 'sheep', 'meat', 'mammal', 'camel', 'chicken', 'pig', 'bird', 'deer', 'pet', 'animals', 'lamb', 'farm', 'canine']",animal,0.21884870529174805,A sheep is a type of <mask>,sheep
2454,"['snail', 'clam', 'shrimp', 'worm', 'shell', 'fish', 'beetle', 'crab', 'organism', 'insect', 'squid', 'slug', 'spider', 'fungus', 'animal', 'bacteria', 'sponge', 'mole', 'ant', 'coral']",animal,0.009078515693545341,A marine_mussel is a type of <mask>,marine_mussel
2456,"['food', 'animal', 'tree', 'flower', 'water', 'money', 'car', 'person', 'meat', 'vehicle', 'fruit', 'dog', 'bird', 'vegetable', 'wine', 'land', 'cheese', 'vegetation', 'grass', 'marijuana']",animal,0.017899615690112114,A orphan is a type of <mask>,orphan
2459,"['bat', 'insect', 'cricket', 'bats', 'bug', 'beetle', 'baseball', 'mosquito', 'moth', 'bird', 'fly', 'butterfly', 'rodent', 'animal', 'spider', 'squirrel', 'owl', 'bee', 'cat', 'hawk']",animal,0.0025700998958200216,A pocketed_bat is a type of <mask>,pocketed_bat
2466,"['insect', 'ant', 'pest', 'bug', 'rodent', 'spider', 'worm', 'fly', 'bee', 'moth', 'fungus', 'beetle', 'mosquito', 'parasite', 'ants', 'animal', 'plant', 'insects', 'organism', 'rat']",animal,0.0032582979183644056,A termite is a type of <mask>,termite
2467,"['bird', 'chicken', 'poultry', 'meat', 'turkey', 'animal', 'goose', 'duck', 'deer', 'mammal', 'rabbit', 'food', 'birds', 'dog', 'pig', 'pigeon', 'rodent', 'Turkey', 'squirrel', 'cat']",animal,0.012675886042416096,A turkey is a type of <mask>,turkey
2468,"['plant', 'fungus', 'algae', 'organism', 'mushroom', 'animal', 'bacteria', 'tree', 'insect', 'weed', 'vegetation', 'fish', 'snake', 'grass', 'flower', 'lizard', 'vegetable', 'fungi', 'bird', 'herb']",animal,0.02825324423611164,A zoophyte is a type of <mask>,zoophyte
2471,"['insect', 'bee', 'bird', 'ant', 'beetle', 'mosquito', 'fly', 'spider', 'butterfly', 'predator', 'animal', 'bug', 'moth', 'snake', 'hawk', 'bat', 'rodent', 'pest', 'bees', 'drone']",animal,0.011995109729468822,A bee_eater is a type of <mask>,bee_eater
2475,"['bird', 'pigeon', 'eagle', 'birds', 'hawk', 'chicken', 'crow', 'turkey', 'owl', 'fish', 'turtle', 'monkey', 'duck', 'snake', 'cat', 'goose', 'lizard', 'animal', 'dinosaur', 'squirrel']",animal,0.000727487844415009,A pelican is a type of <mask>,pelican
2479,"['turtle', 'bird', 'snake', 'lizard', 'turtles', 'frog', 'dinosaur', 'snail', 'shark', 'shell', 'fish', 'shrimp', 'Turtle', 'mammal', 'dolphin', 'whale', 'butterfly', 'crab', 'animal', 'lobster']",animal,0.0005550913047045469,A hawksbill_turtle is a type of <mask>,hawksbill_turtle
2483,"['gorilla', 'ape', 'monkey', 'elephant', 'mammal', 'animal', 'dog', 'human', 'cat', 'bird', 'bear', 'rodent', 'primates', 'lizard', 'lion', 'mole', 'dinosaur', 'man', 'Bigfoot', 'deer']",animal,0.01172412745654583,A mountain_gorilla is a type of <mask>,mountain_gorilla
2484,"['horse', 'animal', 'dog', 'pony', 'camel', 'donkey', 'cow', 'livestock', 'horses', 'bull', 'cattle', 'race', 'cat', 'elephant', 'goat', 'Horse', 'deer', 'bird', 'breed', 'human']",animal,0.025045888498425484,A racehorse is a type of <mask>,racehorse
2492,"['snake', 'lizard', 'fish', 'rodent', 'frog', 'worm', 'spider', 'insect', 'python', 'mole', 'shrimp', 'animal', 'rat', 'ant', 'snakes', 'mammal', 'serpent', 'shark', 'parasite', 'mosquito']",animal,0.003122795606032014,A salamander is a type of <mask>,salamander
2497,"['fish', 'worm', 'lobster', 'squid', 'shrimp', 'clam', 'crab', 'bacteria', 'snail', 'shark', 'algae', 'coral', 'insect', 'animal', 'seafood', 'parasite', 'mushroom', 'snake', 'organism', 'edible']",animal,0.01258785743266344,A edible_sea_urchin is a type of <mask>,edible_sea_urchin
2498,"['lizard', 'snake', 'mole', 'rodent', 'spider', 'ant', 'rat', 'insect', 'worm', 'python', 'frog', 'mouse', 'parasite', 'snail', 'mammal', 'beetle', 'mosquito', 'animal', 'bug', 'shrimp']",animal,0.0033128969371318817,A mole_salamander is a type of <mask>,mole_salamander
2502,"['dinosaur', 'lizard', 'snake', 'bird', 'animal', 'horse', 'mammal', 'dog', 'shark', 'elephant', 'dinosaurs', 'ape', 'turtle', 'spider', 'ant', 'Dinosaur', 'fish', 'frog', 'monkey', 'dragon']",animal,0.009159090928733349,A archosaur is a type of <mask>,archosaur
2503,"['monkey', 'ape', 'bird', 'mammal', 'shark', 'cat', 'elephant', 'predator', 'rodent', 'bat', 'python', 'gorilla', 'snake', 'squirrel', 'animal', 'bear', 'primates', 'dinosaur', 'tiger', 'dolphin']",animal,0.012908023782074451,A crab_eating_macaque is a type of <mask>,crab_eating_macaque
2515,"['elephant', 'bird', 'mammal', 'dog', 'deer', 'animal', 'mouse', 'rabbit', 'fish', 'dinosaur', 'rodent', 'monkey', 'cat', 'snake', 'frog', 'lizard', 'wolf', 'predator', 'cow', 'bear']",animal,0.029536021873354912,A young_mammal is a type of <mask>,young_mammal
2517,"['bee', 'insect', 'ant', 'hive', 'honey', 'bees', 'beetle', 'mosquito', 'butterfly', 'fly', 'bug', 'swarm', 'pest', 'flower', 'bird', 'spider', 'moth', 'organism', 'animal', 'drone']",animal,0.0010866861557587981,A mason_bee is a type of <mask>,mason_bee
2518,"['mammal', 'bird', 'cat', 'rodent', 'dog', 'snake', 'bat', 'squirrel', 'owl', 'dinosaur', 'bear', 'tiger', 'lizard', 'animal', 'moth', 'spider', 'insect', 'mole', 'elephant', 'hawk']",animal,0.015306806191802025,A ground_sloth is a type of <mask>,ground_sloth
2519,"['hair', 'dog', 'fur', 'nose', 'animal', 'horse', 'coat', 'bird', 'tail', 'collar', 'bull', 'cat', 'seal', 'rabbit', 'scarf', 'skin', 'hat', 'cattle', 'crest', 'saddle']",animal,0.04014688730239868,A ruff is a type of <mask>,ruff
2524,"['tree', 'snake', 'weapon', 'sword', 'knife', 'bird', 'rice', 'horse', 'fruit', 'flower', 'dagger', 'animal', 'fish', 'shoe', 'gun', 'arrow', 'spear', 'coin', 'umbrella', 'dog']",animal,0.006878213491290808,A takin is a type of <mask>,takin
2525,"['snake', 'python', 'lizard', 'snakes', 'spider', 'rat', 'rodent', 'frog', 'Python', 'serpent', 'bird', 'mouse', 'turtle', 'fish', 'worm', 'mammal', 'mosquito', 'insect', 'animal', '...']",animal,0.0003589277039282024,A milk_snake is a type of <mask>,milk_snake
2527,"['bear', 'cat', 'rabbit', 'elephant', 'dog', 'animal', 'mammal', 'gorilla', 'tiger', 'monkey', 'rodent', 'wolf', 'Panda', 'seal', 'ape', 'deer', 'cub', 'squirrel', 'dinosaur', 'lion']",animal,0.03798892721533775,A giant_panda is a type of <mask>,giant_panda
2534,"['snake', 'worm', 'lizard', 'fish', 'rodent', 'spider', 'dinosaur', 'mammal', 'squid', 'snail', 'bird', 'animal', 'frog', 'turtle', 'rat', 'insect', 'shark', 'slug', 'shrimp', 'crab']",animal,0.012452763505280018,A tetrapod is a type of <mask>,tetrapod
2536,"['penis', 'animal', 'organ', 'insect', 'bird', 'meat', 'egg', 'sperm', 'snake', 'chicken', 'anus', 'fish', 'mammal', 'worm', 'fruit', 'dog', 'muscle', 'vagina', 'male', 'lizard']",animal,0.14478136599063873,A cock is a type of <mask>,cock
2537,"['dog', 'cat', 'pet', 'rabbit', 'rodent', 'canine', 'animal', 'puppy', 'wolf', 'horse', 'house', 'rat', 'pig', 'bird', 'mouse', 'Labrador', 'mammal', 'shelter', 'home', 'dogs']",animal,0.013264167122542858,A housedog is a type of <mask>,housedog
2541,"['person', 'dog', 'animal', 'child', 'personality', 'speaker', 'bird', 'cat', 'man', 'human', 'idiot', 'adult', 'woman', 'writer', 'listener', 'noun', 'schizophrenia', 'character', 'student', 'autism']",animal,0.02868621237576008,A babbler is a type of <mask>,babbler
2546,"['shrew', 'rodent', 'mammal', 'squirrel', 'mouse', 'mole', 'rat', 'ant', 'dog', 'bear', 'wolf', 'cat', 'bat', 'monkey', 'snake', 'lizard', 'deer', 'bird', 'rabbit', 'animal']",animal,0.003182449145242572,A least_shrew is a type of <mask>,least_shrew
2548,"['animal', 'fish', 'mammal', 'organism', 'bird', 'shark', 'seafood', 'meat', 'insect', 'food', 'protein', 'shrimp', 'water', 'creature', 'squid', 'freshwater', 'crab', 'predator', 'lobster', 'aquatic']",animal,0.34042754769325256,A fish is a type of <mask>,fish
2549,"['shrimp', 'clam', 'snail', 'worm', 'fish', 'coral', 'lobster', 'crab', 'squid', 'shark', 'sponge', 'turtle', 'shell', 'bacteria', 'beetle', 'snake', 'jelly', 'slug', '</s>', 'animal']",animal,0.0052983579225838184,A malacostracan_crustacean is a type of <mask>,malacostracan_crustacean
2555,"['lizard', 'snake', 'dinosaur', 'turtle', 'python', 'frog', 'mammal', 'rodent', 'animal', 'bird', 'mole', 'spider', 'gorilla', 'dog', 'monkey', 'shark', 'snail', 'monster', 'elephant', 'rat']",animal,0.015508396551012993,A giant_tortoise is a type of <mask>,giant_tortoise
2557,"['chicken', 'hen', 'bird', 'goose', 'duck', 'pigeon', 'egg', 'poultry', 'pig', 'chick', 'turkey', 'chickens', 'rabbit', 'crow', 'dove', 'Chicken', 'bee', 'dog', 'rodent', 'animal']",animal,0.0008887703297659755,A guinea_hen is a type of <mask>,guinea_hen
2558,"['fish', 'shark', 'snake', 'worm', 'carp', 'shrimp', 'squid', 'frog', 'trout', 'salmon', 'mammal', 'animal', 'snail', 'freshwater', 'dolphin', 'insect', 'mosquito', 'lizard', 'parasite', 'lobster']",animal,0.006624417379498482,A common_eel is a type of <mask>,common_eel
2562,"['fish', 'shark', 'shrimp', 'snake', 'squid', 'spear', 'animal', 'crab', 'snail', 'trout', 'tuna', 'lobster', 'salmon', 'worm', 'predator', 'insect', 'bird', 'dolphin', 'seafood', 'cod']",animal,0.0051954262889921665,A spearfish is a type of <mask>,spearfish
2565,"['horse', 'camel', 'unicorn', 'bull', 'pony', 'dog', 'hybrid', 'deer', 'donkey', 'rabbit', 'wolf', 'animal', 'snake', 'cow', 'goat', 'black', ':', 'Arabian', 'dragon', 'cattle']",animal,0.006489706225693226,A dark_horse is a type of <mask>,dark_horse
2567,"['snake', 'lizard', 'rodent', 'mole', 'turtle', 'dinosaur', 'mammal', 'frog', 'python', 'rat', 'spider', 'bird', 'snail', 'mouse', 'animal', 'insect', 'monkey', 'worm', 'rabbit', 'dog']",animal,0.008057624101638794,A gopher_tortoise is a type of <mask>,gopher_tortoise
2569,"['car', 'horse', 'bicycle', 'motorcycle', 'vehicle', 'dog', 'racer', 'train', 'boat', 'bird', 'automobile', 'animal', 'bike', 'cat', 'cyclist', 'tractor', 'aircraft', 'truck', 'deer', 'race']",animal,0.015247921459376812,A racer is a type of <mask>,racer
2578,"['bird', 'pigeon', 'animal', 'chicken', 'insect', 'monkey', 'crow', 'dog', 'birds', 'dove', 'owl', 'rodent', 'hawk', 'duck', 'airplane', 'cat', 'fly', 'human', 'squirrel', 'rabbit']",animal,0.013176342472434044,A pigeon is a type of <mask>,pigeon
2582,"['rodent', 'fish', 'snail', 'spider', 'rat', 'bird', 'mouse', 'ant', 'insect', 'lizard', 'worm', 'snake', 'frog', 'rabbit', 'dog', 'beetle', 'crab', 'animal', 'bat', 'mammal']",animal,0.01268971897661686,A stoat is a type of <mask>,stoat
2584,"['crab', 'beetle', 'spider', 'crabs', 'lobster', 'insect', 'fish', 'shrimp', 'worm', 'Crab', 'snail', 'ant', 'bug', 'shell', 'shark', 'clam', 'snake', 'rodent', 'squid', 'animal']",animal,0.0016328709898516536,A horseshoe_crab is a type of <mask>,horseshoe_crab
2590,"['bird', 'snake', 'lizard', 'turtle', 'duck', 'dinosaur', 'fish', 'chicken', 'pigeon', 'hawk', 'monkey', 'crow', 'eagle', 'owl', 'goose', 'mammal', 'mosquito', 'birds', 'crane', 'animal']",animal,0.004515427630394697,A crocodile_bird is a type of <mask>,crocodile_bird
2598,"['snake', 'python', 'lizard', 'snakes', 'rodent', 'spider', 'insect', 'rat', 'mosquito', 'ant', 'bird', 'serpent', 'animal', 'bug', 'mole', 'dog', 'mammal', 'cat', 'dinosaur', 'snail']",animal,0.0006226212717592716,A horseshoe_whipsnake is a type of <mask>,horseshoe_whipsnake
2603,"['bird', 'balloon', 'blanket', 'parachute', 'sock', 'jacket', 'fish', 'dog', 'pigeon', 'bag', 'sweater', 'cat', 'coat', 'animal', 'tent', 'towel', 'airplane', 'scarf', 'rabbit', 'umbrella']",animal,0.009776678867638111,A puffer is a type of <mask>,puffer
2605,"['lizard', 'snake', 'frog', 'butterfly', 'insect', 'beetle', 'bird', 'fish', 'mosquito', 'cat', 'rodent', 'spider', 'monkey', 'shark', 'python', 'worm', 'animal', 'moth', 'fly', 'frogs']",animal,0.0029846972320228815,A african_chameleon is a type of <mask>,african_chameleon
2606,"['bird', 'horse', 'dog', 'deer', 'snake', 'rabbit', 'hawk', 'cat', 'animal', 'bull', 'fish', 'goose', 'goat', 'squirrel', 'bear', 'eagle', 'wolf', 'lizard', 'chicken', 'cow']",animal,0.014736166223883629,A feist is a type of <mask>,feist
2607,"['fish', 'snake', 'worm', 'shark', 'animal', 'insect', 'mammal', 'mosquito', 'lizard', 'snail', 'shrimp', 'beetle', 'squid', 'frog', 'spider', 'parasite', 'rodent', 'organism', 'dolphin', 'coral']",animal,0.025139452889561653,A electric_eel is a type of <mask>,electric_eel
2611,"['flower', 'tree', 'bird', 'horse', 'grape', 'lizard', 'cow', 'plant', 'rock', 'fruit', 'snake', 'snail', 'goat', 'mushroom', 'grass', 'rabbit', 'cheese', 'deer', 'fish', 'animal']",animal,0.00762468297034502,A remora is a type of <mask>,remora
2614,"['bird', 'insect', 'ant', 'bee', 'mosquito', 'butterfly', 'beetle', 'lizard', 'snake', 'fly', 'pigeon', 'chicken', 'spider', 'crow', 'moth', 'birds', 'rodent', 'animal', 'monkey', 'hawk']",animal,0.0036933806259185076,A antbird is a type of <mask>,antbird
2616,"['owl', 'bird', 'crow', 'hawk', 'eagle', 'bat', 'Owl', 'animal', 'squirrel', 'ow', 'mammal', 'raven', 'birds', 'cat', 'rodent', 'pigeon', 'turkey', 'predator', 'rabbit', 'snake']",animal,0.0014501160476356745,A laughing_owl is a type of <mask>,laughing_owl
2619,"['animal', 'organism', 'mammal', 'creature', 'human', 'insect', 'life', 'animals', 'fish', 'bird', 'species', 'living', 'body', 'plant', 'person', 'Animal', 'organisms', 'food', 'alive', 'mammals']",animal,0.73881995677948,A vertebrate is a type of <mask>,vertebrate
2622,"['squirrel', 'rodent', 'bird', 'bat', 'mammal', 'cat', 'mouse', 'owl', 'rabbit', 'rat', 'deer', 'fox', 'hawk', 'monkey', 'shrew', 'crow', 'dog', 'animal', 'turkey', 'bear']",animal,0.004337905906140804,A northern_flying_squirrel is a type of <mask>,northern_flying_squirrel
2624,"['python', 'snake', 'monkey', 'rodent', 'Python', 'lizard', 'rat', 'squirrel', 'frog', 'rabbit', 'spider', 'snakes', 'mammal', 'dog', 'Cobra', 'mouse', 'bird', 'insect', 'animal', 'worm']",animal,0.0008207147475332022,A reticulated_python is a type of <mask>,reticulated_python
2627,"['organism', 'pyramid', 'protein', 'star', 'worm', 'computer', 'algebra', 'molecule', 'human', 'animal', 'mathematician', 'organ', ':', 'library', 'cancer', 'Greek', 'calculator', 'tree', 'neuron', 'bacteria']",animal,0.004125414881855249,A prosimian is a type of <mask>,prosimian
2630,"['frog', 'snake', 'lizard', 'frogs', 'bird', 'insect', 'mosquito', 'rodent', 'fish', 'beetle', 'turtle', 'python', 'animal', 'cricket', 'spider', 'dinosaur', 'bug', 'mammal', 'ant', 'worm']",animal,0.0024148630909621716,A barking_frog is a type of <mask>,barking_frog
2635,"['horse', 'pony', 'dog', 'donkey', 'animal', 'horses', 'camel', 'goat', 'bull', 'cow', 'cat', 'sheep', 'livestock', 'unicorn', 'pig', 'elephant', 'cattle', 'rabbit', 'Horse', 'bicycle']",animal,0.007458793465048075,A polo_pony is a type of <mask>,polo_pony
2637,"['dog', 'animal', 'cat', 'kitten', 'bird', 'pet', 'horse', 'puppy', 'rodent', 'child', 'chicken', 'toy', 'rabbit', 'human', 'mammal', 'rat', 'baby', 'pig', 'canine', 'insect']",animal,0.06233751401305199,A puppy is a type of <mask>,puppy
2646,"['wood', 'tree', 'animal', 'horse', 'crane', 'tool', 'axe', 'dog', 'beetle', 'log', 'snake', 'cow', 'bird', 'plant', 'tractor', 'rodent', 'insect', 'deer', 'machine', 'oak']",animal,0.0267660953104496,A woodhewer is a type of <mask>,woodhewer
2648,"['bird', 'owl', 'duck', 'hawk', 'eagle', 'fish', 'squirrel', 'deer', 'tree', 'turtle', 'goose', 'crow', 'snake', 'bear', 'monkey', 'ant', 'turkey', 'mammal', 'pigeon', 'animal']",animal,0.004105725791305304,A auk is a type of <mask>,auk
2650,"['mushroom', 'fungus', 'algae', 'bacteria', 'plant', 'fish', 'worm', 'tree', 'snake', 'rock', 'snail', 'beetle', 'animal', 'coral', 'organism', 'parasite', 'lizard', 'salt', 'onion', 'cheese']",animal,0.00842252653092146,A odonate is a type of <mask>,odonate
2651,"['snake', 'fish', 'shark', 'bird', 'lizard', 'dolphin', 'dog', 'horse', 'whale', 'elephant', 'animal', 'cat', 'mammal', 'dinosaur', 'monkey', 'lion', 'mosquito', 'tiger', 'turtle', 'python']",animal,0.017439158633351326,A boa is a type of <mask>,boa
2652,"['fish', 'cod', 'bird', 'clam', 'shark', 'whale', 'lobster', 'dolphin', 'squid', 'seal', 'crab', 'coral', 'worm', 'shrimp', 'turtle', 'shell', 'salmon', 'egg', 'animal', 'snail']",animal,0.002685553627088666,A cod is a type of <mask>,cod
2657,"['cat', 'lion', 'seal', 'shark', 'mammal', 'dog', 'wolf', 'tiger', 'dolphin', 'fish', 'whale', 'predator', 'bear', 'animal', 'snake', 'lizard', 'elephant', '</s>', 'bird', 'bull']",animal,0.010165744461119175,A australian_sea_lion is a type of <mask>,australian_sea_lion
