,question,label
23893,sailing has a property of fun,Yes
23894,soldiers is capable of battle in war,Yes
23895,apples is usually located at fridge,Yes
23896,succos is part of tishri,Yes
23897,losing consciousness is usually used for surgery,Yes
23898,noun is part of sentence,Yes
23899,toilet is usually located at apartment,Yes
23900,build cathedral has a subevent of architectural breakthroughs,Yes
23901,clean clothing has a prerequisite of do laundry,Yes
23902,copulating is usually used for enjoyment,Yes
23903,canned goods is usually located at cupboard,Yes
23904,inchon is part of south korea,Yes
23905,harare is part of zimbabwe,Yes
23906,have lunch has a first subevent of get out to read,Yes
23907,pepper and salt is usually used for spice up food,Yes
23908,person desires own unique things,Yes
23909,go to movie has a prerequisite of check for show times,Yes
23910,means is usually used for goal,Yes
23911,solar magnetic field is part of interplanetary medium,Yes
23912,playing piano usually causes make music,Yes
23913,people is capable of swim in lakes,Yes
23914,friends is usually located at friend's house,Yes
23915,steam chest is part of steam engine,Yes
23916,mineshaft is part of mine,Yes
23917,born has a first subevent of cry,Yes
23918,infinitive is the opposite of bare infinitive,Yes
23919,tell story has a last subevent of stop talking,Yes
23920,shopping has a subevent of purchasing,Yes
23921,running after ball has a subevent of trip and fall,Yes
23922,machine is usually used for work,Yes
23923,seattle is part of washington,Yes
23924,cleaning clothing has a subevent of clothes get wet,Yes
23925,commit perjury has a prerequisite of lie,Yes
23926,steel has iron,Yes
23927,chopping onions usually causes cry,Yes
23928,attend school has a prerequisite of register for classes,Yes
23929,forgive has a subevent of hug,Yes
23930,pool is usually used for pee,Yes
23931,authors is capable of write books,Yes
23932,spite is usually located at jealous person,Yes
23933,people desires read books,Yes
23934,in charge of project has a prerequisite of volunteer,Yes
23935,black economy is part of economy,Yes
23936,go for swim has a prerequisite of stay away from sharks,Yes
23937,catch mumps has a last subevent of recover,Yes
23938,book is usually located at shelf,Yes
23939,moderator is part of nuclear reactor,Yes
23940,nubian desert is part of sudan,Yes
23941,go to laundromat has a prerequisite of leave house,Yes
23942,lassen volcanic national park is part of california,Yes
23943,hubbard is part of alaska,Yes
23944,armoire is usually located at furniture store,Yes
23945,changing society has a subevent of publish findings,Yes
23946,house is usually located at suburbs,Yes
23947,ice cream has a property of served cold,Yes
23948,customers is usually located at market,Yes
23949,kitchen is usually used for cooking food,Yes
23950,walking in rain has a prerequisite of rain,Yes
23951,going to work usually causes stress,Yes
23952,hearing testimony has a prerequisite of ears,Yes
23953,satellites is usually located at outerspace,Yes
23954,listening to music usually causes relaxation,Yes
23955,biceps brachii is part of arm,Yes
23956,chop firewood has a prerequisite of sharpen axe,Yes
23957,parquet circle is part of theater,Yes
23958,entertaining has a subevent of provide for needs,Yes
23959,ocean is usually used for sailing,Yes
23960,applying for job usually causes being rejected,Yes
23961,problem causes desire of cogitate,Yes
23962,attend class has a prerequisite of enroll in school,Yes
23963,get clean has a subevent of smell better,Yes
23964,preaching is usually located at funeral,Yes
23965,teachers is capable of mark papers,Yes
23966,teachers is capable of explain math,Yes
23967,rosebush is usually located at flower bed,Yes
23968,making expensive mistake causes desire of learn about subject,Yes
23969,plumbing is usually used for providing water,Yes
23970,gloucestershire is part of england,Yes
23971,contraceptive device is usually used for avoid pregnancy,Yes
23972,batna is part of algeria,Yes
23973,ladder is usually located at garage,Yes
23974,scouts is capable of sleep in tent,Yes
23975,use calculator has a prerequisite of turn calculator on,Yes
23976,learn has a prerequisite of read book,Yes
23977,haircutting scissors has a property of very sharp,Yes
23978,sit on chair is motivated by a goal of tired,Yes
23979,go to zoo has a prerequisite of bring camera,Yes
23980,paper is usually used for print on,Yes
23981,go for haircut is motivated by a goal of look pretty for graduation,Yes
23982,candy is usually located at supermarket,Yes
23983,optional is the opposite of obligatory,Yes
23984,buy house has a subevent of settle down,Yes
23985,orgasm is defined as climax of sexual excitement,Yes
23986,quebec is part of canada,Yes
23987,door usually recieves an action of locked,Yes
23988,resting is usually used for being refreshed,Yes
23989,bed is usually located at apartment,Yes
23990,leaves is usually located at tree,Yes
23991,science is usually used for find out truth,Yes
23992,indoors is the opposite of outdoors,Yes
23993,bed sheet is usually located at closet,Yes
23994,accelerator is usually used for accelerate,Yes
23995,forgiving usually causes feel better,Yes
23996,push entails move,Yes
23997,first floor is usually used for reception area,Yes
23998,christian has a property of religious,Yes
23999,solomons is part of melanesia,Yes
24000,centimeter is part of decimeter,Yes
24001,travel has a first subevent of pack,Yes
24002,playing tennis usually causes tennis elbow,Yes
24003,neural network is part of nervous system,Yes
24004,tree is capable of grow leaves,Yes
24005,buying products usually causes spend money,Yes
24006,lighter is usually used for ignite,Yes
24007,seeing new usually causes surprise,Yes
24008,missouri is part of united states,Yes
24009,approximately is the opposite of accurately,Yes
24010,memorising is usually used for remembering,Yes
24011,harpsichord is usually located at band,Yes
24012,malpighian body is part of nephron,Yes
24013,cyclist is capable of ride bike,Yes
24014,postpone entails reschedule,Yes
24015,vesuvius is part of italy,Yes
24016,talking to has a prerequisite of mouth,Yes
24017,proving physical endurance usually causes become very tired,Yes
24018,wash clothes has a prerequisite of gather up,Yes
24019,earlobe is part of auricle,Yes
24020,ottoman empire is part of africa,Yes
24021,watch movie has a prerequisite of buy ticket,Yes
24022,confusion is usually located at quandry,Yes
24023,bathing is usually used for getting clean,Yes
24024,millwheel is part of water mill,Yes
24025,remembering usually causes snap fingers,Yes
24026,bake cake has a first subevent of purchase ingredients,Yes
24027,talk with far away has a prerequisite of speak loudly,Yes
24028,piccolo is usually used for play music,Yes
24029,running has a prerequisite of agility,Yes
24030,plant is the opposite of animal,Yes
24031,people is capable of buy car,Yes
24032,rake entails scrape,Yes
24033,nun is usually located at church,Yes
24034,serving customers usually causes get tip,Yes
24035,use vcr has a prerequisite of put in tape,Yes
24036,midwinter is part of winter,Yes
24037,sunbelt is part of united states,Yes
24038,comfort friend has a first subevent of hug,Yes
24039,creativity causes desire of express yourself,Yes
24040,machine is usually used for answer phone,Yes
24041,offline is the opposite of online,Yes
24042,rug is usually used for carpet,Yes
24043,blood is usually located at person,Yes
24044,jumping rope has a prerequisite of agility,Yes
24045,yerevan is part of armenia,Yes
24046,ficus is usually located at forest,Yes
24047,artichoke hearts is not capable of beat,Yes
24048,buy has a subevent of pay for with money,Yes
24049,magnetic stripe is part of debit card,Yes
24050,handle is usually used for pulling,Yes
24051,library is usually used for do research,Yes
24052,commit suicide has a subevent of end life,Yes
24053,pobeda peak is part of india,Yes
24054,phonetic symbol is part of phonetic transcription,Yes
24055,calendar pad is usually located at office,Yes
24056,paneling is part of wall,Yes
24057,column is capable of in newspaper,Yes
24058,skating usually causes falling,Yes
24059,xanthous is the opposite of leucous,Yes
24060,jump up and down has a prerequisite of buy trampoline,Yes
24061,playing poker is usually used for betting,Yes
24062,yellowstone national park is part of wyoming,Yes
24063,person desires short travel times,Yes
24064,praying has a subevent of kneel down,Yes
24065,wind is capable of blow cold,Yes
24066,pawl is part of ratchet,Yes
24067,catch up entails follow,Yes
24068,wait tables has a subevent of serve food,Yes
24069,having physical examination has a subevent of sit on examination table,Yes
24070,freinds causes desire of debate politics,Yes
24071,person desires trust people,Yes
24072,pennines is part of england,Yes
24073,batter's box is part of baseball diamond,Yes
24074,explosive is usually used for blow up things,Yes
24075,shop is motivated by a goal of buy,Yes
24076,several strong people is capable of push stalled vehicle,Yes
24077,agenda is usually located at meeting,Yes
24078,trigger entails fire,Yes
24079,doing exercises has a subevent of run,Yes
24080,atom is part of molecule,Yes
24081,ticket office is usually located at movie theaters,Yes
24082,seaside is part of land,Yes
24083,go to movie has a subevent of watching movie,Yes
24084,look better has a prerequisite of wash,Yes
24085,ring binder is usually located at school,Yes
24086,piaster is part of egyptian pound,Yes
24087,ball is capable of break window,Yes
24088,check vital signs has a subevent of feeling for pulse,Yes
24089,examine entails look,Yes
24090,fruit usually recieves an action of eaten,Yes
24091,arm is part of armchair,Yes
24092,intersection is usually located at street corner,Yes
24093,palm is part of hand,Yes
24094,levitate entails rise,Yes
24095,change society is motivated by a goal of society stupid,Yes
24096,ethernet cable is part of ethernet,Yes
24097,maps is usually located at library,Yes
24098,condemn entails judge,Yes
24099,bench is usually located at state park,Yes
24100,doing housework usually causes tired,Yes
