,question,label
31964,toll road is usually located at new jersey,Yes
31965,cottage is usually located at store,No
31966,is laptop usually placed at floor,No
31967,golden gate is part of california,Yes
31968,beautiful is the opposite of bad,Yes
31969,is art related to art,Yes
31970,taste is distinct from smell,Yes
31971,phones is capable of ring,Yes
31972,gulf of ob is part of month,No
31973,brake system is part of motor vehicle,Yes
31974,mayonnaise is usually located at refrigerator,Yes
31975,brest is part of monastery,No
31976,does sleigh hold anything,Yes
31977,would you find soap in a bathroom,Yes
31978,is apron made of cotton,Yes
31979,hanukkah is part of africa,No
31980,stop light is usually located at corner of two streets,Yes
31981,is cultivator used as a weapon,No
31982,is coffin alive,No
31983,lake is usually used for sailing on,Yes
31984,santa ana is part of ontario,No
31985,charlestown navy yard is part of boston,Yes
31986,eating breakfast in bed usually causes crumbs in bed,Yes
31987,bangor is part of africa,No
31988,type has a subevent of trip,No
31989,is acorn a plant,No
31990,does socks make noise,No
31991,is rubdown a gas,No
31992,crown usually causes motion sickness,No
31993,snore has a subevent of fall asleep,No
31994,is cracker chewy,No
31995,annunciation is part of march,Yes
31996,mayenne is part of new testament,No
31997,manitoba is part of canada,Yes
31998,is dehumidifier a machine,Yes
31999,yaounde is part of electrolytic cell,No
32000,is reeling an object,Yes
32001,does man give us information,Yes
32002,lower california is part of mexico,Yes
32003,is baby alive,Yes
32004,miss entails travel,Yes
32005,is throne al ive,No
32006,floorboard is usually located at closet,Yes
32007,ball is usually located at jail,No
32008,is pillbox electronic,No
32009,andes is part of chile,Yes
32010,lunar month is part of clip lead,No
32011,does clockmaker involve medicine,No
32012,is exhaust related to a car,Yes
32013,salesmen has good manners,Yes
32014,pyrenees is part of france,Yes
32015,fighting war has a subevent of kill,Yes
32016,person desires remembered,Yes
32017,is silkworm slimy,No
32018,manure is usually located at zoo,Yes
32019,is dishwasher a machine,Yes
32020,talk with far away is motivated by a goal of express yourself artistically,No
32021,is spades something people use,Yes
32022,buying has a subevent of negotiate,Yes
32023,yorktown is part of virginia,Yes
32024,do i need to see underclothing always like a clock,No
32025,is building made of metal,Yes
32026,is cement solid,Yes
32027,is square round ,No
32028,strike match has a subevent of injury,No
32029,is nursemaid a job title,Yes
32030,hearing news has a subevent of shock,Yes
32031,movie house is usually used for hold,No
32032,does piano require skill to use,Yes
32033,washing hands usually causes having clean hands,Yes
32034,cotton is usually located at cotton field,Yes
32035,south america is part of southern hemisphere,Yes
32036,picture frames is usually located at art show,Yes
32037,get warm has a subevent of sweating,Yes
32038,does dinner involve food,Yes
32039,is amphetamine edible,Yes
32040,movie causes desire of program,No
32041,view video has a subevent of chew,No
32042,would lipstick cost less than $20,Yes
32043,paying by check has a prerequisite of checking account,Yes
32044,is senator something that is done in a specific location like only in a city,Yes
32045,meteor is usually located at space,Yes
32046,mathematical notation is part of mathematical statement,Yes
32047,apparatus is usually used for work,Yes
32048,default entails eliminate,No
32049,bay of naples is part of new york,No
32050,judge is capable of mother kittens,No
32051,is dartboard found in the home,Yes
32052,eastern desert is part of egypt,Yes
32053,does radio work in a vehicle,Yes
32054,parcel service is capable of ship packages,Yes
32055,is monster round,Yes
32056,ring bearer is capable of get high,No
32057,is knife a food,No
32058,galaxies has roots,No
32059,automobile engine is part of horizontal bar,No
32060,is bank business related,Yes
32061,cheese has connection,No
32062,is nurse in the medical field,Yes
32063,is research safe,Yes
32064,roman empire is part of europe,Yes
32065,committing to memory is usually used for decision making,No
32066,is juice a plant,No
32067,mali is part of foot,No
32068,index card drawer is usually used for storing index cards,Yes
32069,does octopi swim,Yes
32070,is slush on the earth  ground and not air,Yes
32071,play poker has a prerequisite of have partner,No
32072,is culture an object,No
32073,pistol is usually used for end of life,No
32074,can you grow plant in the ground,Yes
32075,watching film has a subevent of play with idea,No
32076,niger is part of winter flounder,No
32077,is legislation human,No
32078,sleeping usually causes late for work,No
32079,get money from has a last subevent of bow,No
32080,hospital room is part of hospital,Yes
32081,mine is usually used for learning,No
32082,card is usually used for playing poker,Yes
32083,dentist chair is usually located at dentist office,Yes
32084,reading has a property of fun,Yes
32085,person does not desire feel sick,Yes
32086,bed is part of campania,No
32087,can you buy macaroni at walmart,Yes
32088,fiddle has a subevent of sit,No
32089,is faucet in the kitchen,Yes
32090,drink is usually located at ground,No
32091,is earth a female,No
32092,lock is usually used for privacy,Yes
32093,layer is part of laminate,Yes
32094,would i find cadmium in a big city,Yes
32095,is codpiece made of cloth,Yes
32096,involved in accident has a subevent of get injured,Yes
32097,is rattrap made of wood,Yes
32098,make better world has a prerequisite of knowing story,No
32099,is  hose living,No
32100,eye is part of visual system,Yes
32101,run in marathon has a prerequisite of water and soap,No
32102,is individual bigger than a bowling ball,Yes
32103,is hummer a building of sorts,No
32104,is england a person,No
32105,boat is capable of say words,No
32106,think has a subevent of solution,Yes
32107,writing program has a prerequisite of turn on computer,No
32108,is enforcer a well paying job,Yes
32109,is mahjong alive,No
32110,going to hairdresser has a subevent of have effect,No
32111,can fiddle be held,Yes
32112,acoustic delay line is part of acoustic storage,Yes
32113,is voyeur nerd,No
32114,is stroller manmade,Yes
32115,alcohol causes desire of live,No
32116,bathroom is usually used for relax,No
32117,does tractor have an engine,Yes
32118,love for another person causes desire of cook dinner,No
32119,is window a part of a building,Yes
32120,toy balloon is usually located at amusement park,Yes
32121,is headquarters alive,No
32122,is spreader something youd find in a bathroom,No
32123,is plutonium common,No
32124,sunbelt is part of united states,Yes
32125,heavy is the opposite of light,Yes
32126,is shovel used as a tool,Yes
32127,tell story has a subevent of run,No
32128,is pot used for slow cooking food,Yes
32129,go to opera is motivated by a goal of hear music,Yes
32130,train tracks is usually located at railyard,Yes
32131,is league a gas,No
32132,is gambler a specific profession,Yes
32133,ventilator is part of ventilation,Yes
32134,is hymn in office buildings,No
32135,clean clothing is motivated by a goal of were asleep,No
32136,is dyke smelly,No
32137,is sassafras a place,No
32138,corse is part of guinea bissau peso,No
32139,is steam a product of heat,Yes
32140,mesoamerica is part of hel,No
32141,ball is usually used for sitting on,No
32142,vela is part of argo,Yes
32143,is zone a working spot,Yes
32144,is swimsuit something hightech,No
32145,is run a term for an action,Yes
32146,is matchbook used in a basic campsite with tent fire etc,Yes
32147,jamestown is part of cooling system,No
32148,can you find shampoo inside a house,Yes
32149,is glimpse part of a persons body,No
32150,positive is part of slide,Yes
32151,bagpipes is usually located at scottland,Yes
32152,passing course has a prerequisite of file for divorce,No
32153,is shelving liquid,No
32154,is sideswipe found outside,Yes
32155,can jury cheer you up,No
32156,hypocrisy is usually located at church,Yes
32157,loving else has a subevent of kiss,Yes
32158,ficus is usually located at pots,Yes
32159,glass is usually located at theatre,No
32160,hillside is part of hill,Yes
32161,wheel is part of utah,No
32162,is cheesecloth used by mostly women,Yes
32163,is grandma male,No
32164,is rainbow something i use,No
32165,acoustic guitar is usually used for hold ice cream,No
32166,is savannah an organization,No
32167,angry soldiers is usually located at war,Yes
32168,is moneybag a tool,No
32169,can typewriter fit in your hand,No
32170,can springboard be used in sports,Yes
32171,glyceride is part of broom,No
32172,united arab emirates is part of old testament,No
32173,is deed a contract,Yes
32174,is sickle a physical object,Yes
32175,is bleach related to cleaning,Yes
32176,is airplane a manmade object,Yes
32177,is soap a concept,No
32178,is chef  a person,Yes
32179,is blade used in a drill,No
32180,walking in rain has a subevent of would hurt,No
32181,is moleskin something inside your house,Yes
32182,needing to go somewhere causes desire of drive car,Yes
32183,farecard is usually used for earning living,No
32184,shade is distinct from sunny,Yes
32185,is chevron something abstract,No
32186,is kinsman living,Yes
32187,is winter a thing,No
32188,does sundress serve a purpose tool fridge stove etc,No
32189,handle is part of mississippi,No
32190,is foldout natural,No
32191,guitar is usually used for sound,Yes
32192,is lad edible,No
32193,is heap a kind of clothing,No
32194,babylonia is part of mesopotamia,Yes
32195,glass has a property of different,No
32196,debris is usually located at orbit,Yes
32197,is tongue kept inside of a house,No
32198,row house is usually located at drive in movie,No
32199,listen to radio has a prerequisite of go to store,No
32200,have rest has a prerequisite of relax,Yes
32201,stand in line has a prerequisite of patient,Yes
32202,is breadboard in the kitchen ,Yes
32203,effect usually causes accord,No
