,top_20_predictions,prediction,prediction_probability,sentence,name
2362,"['shark', 'fish', 'sharks', 'dolphin', 'tuna', 'whale', 'predator', 'octopus', 'swimmer', 'mammal', 'fishes', 'animal', 'mosquito', 'crocodile', 'dolphins', '##fish', 'ray', 'dog', 'shrimp', 'catfish']",animal,3.324700810480863e-05,A basking_shark is a type of [MASK].,basking_shark
2363,"['animal', 'camel', 'horse', 'mammal', 'bird', 'dog', 'donkey', 'goat', 'pigeon', 'pig', 'vehicle', 'elephant', 'cat', 'sheep', 'parrot', 'lizard', 'mule', 'car', 'creature', 'bicycle']",animal,0.19783827662467957,A camel is a type of [MASK].,camel
2364,"['bird', 'pigeon', 'aircraft', 'animal', 'vessel', 'parrot', 'fish', 'ship', 'turtle', 'airplane', 'birds', 'boat', 'mammal', 'spacecraft', 'butterfly', 'crow', 'crane', 'warship', 'owl', 'kite']",animal,0.014367171563208103,A bird_of_passage is a type of [MASK].,bird_of_passage
2365,"['turtle', 'bird', 'shotgun', 'kangaroo', 'chicken', 'fish', 'pigeon', 'catfish', 'dog', 'parrot', 'horse', 'animal', 'tree', 'lizard', 'cactus', 'duck', 'pig', 'monkey', 'rabbit', 'snake']",animal,0.011670217849314213,A chuckwalla is a type of [MASK].,chuckwalla
2366,"['mammal', 'primate', 'animal', 'lizard', 'monkey', 'mammals', 'cat', 'leopard', 'bird', 'dog', 'turtle', 'ape', 'snake', 'otter', 'kangaroo', 'parrot', 'elephant', 'fish', 'animals', 'reptiles']",animal,0.04372796043753624,A lemur is a type of [MASK].,lemur
2367,"['fish', 'shark', 'fishes', 'dolphin', 'worm', 'catfish', 'shrimp', 'swimmer', 'freshwater', 'skate', 'mammal', 'predator', 'eel', 'cod', '##fish', 'mollusk', 'fishing', 'animal', 'swimming', 'herring']",animal,6.490944360848516e-05,A cyprinid is a type of [MASK].,cyprinid
2368,"['animal', 'mammal', 'elephant', 'horse', 'bird', 'creature', 'dog', 'human', 'vehicle', 'mascot', 'primate', 'insect', 'animals', 'dinosaur', 'livestock', 'person', 'fish', 'locomotive', 'cat', 'robot']",animal,0.6963130831718445,A elephant is a type of [MASK].,elephant
2369,"['organism', 'cell', 'parasite', 'fungus', 'organ', 'tissue', 'animal', 'bacterium', 'worm', 'plant', 'bacteria', 'sponge', 'spider', 'parasites', 'structure', 'liver', 'organisms', 'biotechnology', 'pathogen', 'enzyme']",animal,0.02050887607038021,A schistosome is a type of [MASK].,schistosome
2370,"['dog', 'greyhound', 'canine', 'hound', 'bulldog', 'puppy', 'dogs', 'mammal', 'chihuahua', '##dog', 'animal', 'cat', 'boxer', 'shepherd', 'terri', 'wolf', 'breed', 'husky', 'hounds', '##berman']",animal,0.0002579802821855992,A manchester_terrier is a type of [MASK].,manchester_terrier
2372,"['bird', 'butterfly', 'pigeon', 'insect', 'parrot', 'fish', 'animal', 'swallow', 'mammal', 'crow', 'turtle', 'frog', 'lizard', 'duck', 'owl', 'aircraft', 'bat', 'vulture', 'creature', 'beetle']",animal,0.009733602404594421,A swallow is a type of [MASK].,swallow
2373,"['bird', 'fish', 'parrot', 'animal', 'dog', 'snail', 'oyster', 'turtle', 'horse', 'pigeon', 'toy', 'mollusk', 'chicken', 'mammal', 'vessel', 'duck', 'cock', 'boat', 'lizard', 'partridge']",animal,0.024791643023490906,A gamecock is a type of [MASK].,gamecock
2375,"['bat', 'bats', 'mammal', 'insect', 'bird', 'cricket', 'primate', 'animal', 'cat', 'vampire', 'ant', '##bat', 'owl', 'moth', 'rat', 'rodents', 'ape', 'mouse', 'lizard', 'wasp']",animal,2.5701125196064822e-05,A guano_bat is a type of [MASK].,guano_bat
2376,"['horse', 'animal', 'dog', 'mammal', 'lizard', 'turtle', 'cattle', 'kangaroo', 'bird', 'pig', 'fish', 'locomotive', 'goat', 'cat', 'cow', 'alligator', 'donkey', 'deer', 'bull', 'rodeo']",animal,0.11116157472133636,A wild_ass is a type of [MASK].,wild_ass
2380,"['toad', 'frog', 'snake', 'lizard', 'newt', 'frogs', 'fish', 'mammal', 'bird', 'worm', 'animal', 'insect', 'reptiles', 'crocodile', 'snail', 'snakes', 'alligator', 'duck', 'catfish', 'mollusk']",animal,0.0004217812092974782,A true_toad is a type of [MASK].,true_toad
2382,"['animal', 'grunt', 'shotgun', 'dog', 'bird', 'horse', 'speaker', 'verb', 'noun', 'locomotive', 'soldier', 'mammal', 'robot', 'pigeon', 'person', 'firearm', 'fish', 'pig', 'man', 'vehicle']",animal,0.04754001647233963,A grunt is a type of [MASK].,grunt
2384,"['shark', 'fish', 'sharks', 'dolphin', 'tuna', 'octopus', 'whale', 'predator', 'squid', 'crab', 'swimmer', 'shrimp', 'submarine', 'mammal', 'lobster', 'torpedo', 'crocodile', 'animal', 'turtle', 'snake']",animal,0.00014522472338285297,A cat_shark is a type of [MASK].,cat_shark
2385,"['dog', 'greyhound', 'canine', 'wolf', 'hound', 'fox', 'animal', 'shepherd', 'mammal', 'dogs', 'hounds', '##dog', 'werewolf', 'horse', 'cat', 'bulldog', 'deer', 'rabbit', 'sheep', 'livestock']",animal,0.005428946111351252,A english_foxhound is a type of [MASK].,english_foxhound
2386,"['dog', 'coyote', 'canine', 'mammal', 'animal', 'dogs', 'hound', 'chihuahua', 'wolf', 'sheep', 'shepherd', 'greyhound', 'breed', 'rabbit', 'horse', 'elk', 'puppy', 'cat', 'bulldog', 'beaver']",animal,0.0017337248427793384,A blacktail_prairie_dog is a type of [MASK].,blacktail_prairie_dog
2387,"['lizard', 'lizards', 'reptiles', 'snake', 'worm', 'insect', 'dinosaur', 'animal', 'scorpion', 'snakes', 'bug', 'mammal', 'spider', 'turtle', 'newt', 'cactus', 'python', 'frog', 'bird', 'worms']",animal,0.00013021272025071084,A worm_lizard is a type of [MASK].,worm_lizard
2391,"['bird', 'insect', 'parrot', '##bird', 'butterfly', 'pigeon', 'birds', 'animal', 'bee', 'cuckoo', 'owl', 'kite', 'raven', 'crow', 'aircraft', 'sparrow', 'moth', 'lizard', 'mammal', 'insects']",animal,0.0005706664524041116,A hummingbird is a type of [MASK].,hummingbird
2392,"['horse', 'animal', 'pony', 'sheep', 'mare', 'bicycle', 'saddle', 'livestock', 'carriage', 'sail', 'coat', 'dog', 'bird', 'stallion', 'cow', 'hay', 'hat', 'shoe', 'equestrian', 'wool']",animal,0.03991830721497536,A palfrey is a type of [MASK].,palfrey
2393,"['bear', 'animal', 'wolf', 'mammal', 'dog', 'cat', 'moose', 'lion', 'elk', 'tiger', 'deer', 'leopard', 'werewolf', 'bird', 'primate', 'coyote', 'beaver', 'predator', 'monkey', 'bears']",animal,0.026144474744796753,A grizzly is a type of [MASK].,grizzly
2396,"['pigeon', 'bird', 'pigeons', 'animal', 'parrot', 'dog', 'raven', 'birds', 'canary', 'human', 'mascot', 'dove', 'mammal', '##bird', 'aircraft', 'poultry', 'crow', 'pet', 'insect', 'finch']",animal,0.00033735347096808255,A carrier_pigeon is a type of [MASK].,carrier_pigeon
2397,"['lizard', 'lizards', 'reptiles', 'snake', 'jaguar', 'mammal', 'animal', 'parrot', 'python', 'bird', 'scorpion', 'turtle', 'dinosaur', 'primate', 'cat', 'snakes', 'insect', 'spider', 'cactus', 'tiger']",animal,0.00022032253036741167,A leopard_lizard is a type of [MASK].,leopard_lizard
2399,"['animal', 'bird', 'mammal', 'tiger', 'cat', 'dog', 'monkey', 'horse', 'lion', 'leopard', 'lizard', 'primate', 'bear', 'elephant', 'fish', 'creature', 'turtle', 'snake', 'deer', 'parrot']",animal,0.41386857628822327,A tiger is a type of [MASK].,tiger
2402,"['animal', 'bird', 'deer', 'mammal', 'owl', 'wolf', 'moose', 'bear', 'beaver', 'reindeer', 'primate', 'coyote', 'squirrel', 'sheep', 'cat', 'turtle', 'rabbit', 'elk', 'vulture', 'wildlife']",animal,0.13808847963809967,A woodland_caribou is a type of [MASK].,woodland_caribou
2403,"['dinosaur', 'mammal', 'bird', 'turtle', 'whale', 'animal', 'ant', 'lizard', 'fossil', 'insect', 'bat', 'spider', 'primate', 'skeleton', 'shark', 'vulture', 'mollusk', 'fish', 'crocodile', 'dog']",animal,0.01994284987449646,A aegyptopithecus is a type of [MASK].,aegyptopithecus
2407,"['insect', 'worm', 'mammal', 'moth', 'fish', 'mosquito', 'wasp', 'flies', 'animal', 'beetle', 'fly', 'butterfly', 'parasite', 'spider', 'squid', 'gastropod', 'cricket', 'mollusk', 'bird', 'snail']",animal,0.015241789631545544,A thysanopter is a type of [MASK].,thysanopter
2408,"['car', 'vehicle', 'automobile', 'toy', 'aircraft', 'bicycle', 'locomotive', 'boat', 'building', 'robot', 'computer', 'piano', 'spacecraft', 'guitar', 'machine', 'game', 'animal', 'house', 'television', 'airplane']",animal,0.006935562007129192,A toy_manchester is a type of [MASK].,toy_manchester
2414,"['fish', 'sucker', 'shark', 'worm', 'swimmer', 'shrimp', 'mosquito', 'catfish', 'mammal', 'animal', 'mollusk', 'octopus', 'snake', 'insect', 'tuna', 'eel', 'gastropod', 'dolphin', 'squid', 'seafood']",animal,0.008264392614364624,A whale_sucker is a type of [MASK].,whale_sucker
2415,"['bone', 'tumor', 'skull', 'organ', 'worm', 'skeleton', 'mammal', 'muscle', 'tooth', 'fish', 'fungus', 'fracture', 'vertebrae', 'rib', 'insect', 'animal', 'brain', 'mole', 'bony', 'sponge']",animal,0.00610737968236208,A scombroid is a type of [MASK].,scombroid
2417,"['owl', 'bird', 'owls', 'bat', 'crow', 'parrot', 'heron', 'raven', 'mammal', 'finch', 'eagle', 'cuckoo', 'animal', 'dog', '##bird', 'beaver', 'pigeon', 'hawk', 'falcon', 'ear']",animal,1.622263152967207e-05,A old_world_scops_owl is a type of [MASK].,old_world_scops_owl
2418,"['mammal', 'animal', 'spider', 'lizard', 'snake', 'monkey', 'cat', 'crab', 'mouse', 'worm', 'dog', 'rabbit', 'ape', 'elephant', 'rat', 'kangaroo', 'tiger', 'primate', 'fish', 'python']",animal,0.10772816836833954,A indian_mongoose is a type of [MASK].,indian_mongoose
2419,"['animal', 'mammal', 'creature', 'organism', 'bird', 'human', 'insect', 'animals', 'mammals', 'dinosaur', 'organisms', 'primate', 'plant', 'mammalian', 'mollusk', 'person', 'lizard', 'life', 'man', 'beast']",animal,0.6795898675918579,A mammal is a type of [MASK].,mammal
2420,"['dog', 'canine', 'greyhound', 'hound', 'wolf', 'dogs', 'mammal', 'bulldog', 'coyote', '##dog', 'chihuahua', 'shepherd', 'werewolf', 'puppy', 'cat', 'animal', 'rat', 'husky', 'labrador', 'horse']",animal,0.00019104944658465683,A florida_smoothhound is a type of [MASK].,florida_smoothhound
2421,"['animal', 'mammal', 'bird', 'zebra', 'fish', 'dog', 'horse', 'cat', 'sheep', 'pigeon', 'chicken', 'lizard', 'turtle', 'pig', 'cattle', 'goat', 'rabbit', 'snake', 'deer', 'insect']",animal,0.29079824686050415,A zebra is a type of [MASK].,zebra
2423,"['snake', 'snakes', 'scorpion', 'lizard', 'viper', 'python', 'cobra', 'reptiles', 'serpent', 'animal', 'worm', 'lizards', 'mammal', 'insect', 'bug', 'eel', 'spider', 'toad', 'venom', 'fish']",animal,0.00029228575294837356,A grass_snake is a type of [MASK].,grass_snake
2429,"['animal', 'cattle', 'elk', 'mammal', 'elephant', 'goat', 'ass', 'beef', 'horse', 'dog', 'meat', 'deer', 'cow', 'livestock', 'donkey', 'pig', 'buffalo', 'ape', 'animals', 'hog']",animal,0.6358206272125244,A african_wild_ass is a type of [MASK].,african_wild_ass
2432,"['lizard', 'lizards', 'reptiles', 'dinosaur', 'snake', 'turtle', 'bird', 'animal', 'mammal', 'insect', 'parrot', 'primate', 'newt', 'scorpion', 'kangaroo', 'frog', 'crocodile', 'spider', 'monitor', 'worm']",animal,0.00011622867168625817,A earless_lizard is a type of [MASK].,earless_lizard
2434,"['lizard', 'insect', 'crab', 'spider', 'turtle', 'mammal', 'animal', 'ant', 'cactus', 'snake', 'snail', 'fish', 'worm', 'rabbit', 'bird', 'bug', 'kangaroo', 'slug', 'dinosaur', 'monkey']",animal,0.03589800372719765,A texas_tortoise is a type of [MASK].,texas_tortoise
2437,"['animal', 'cat', 'bird', 'dog', 'mammal', 'rabbit', 'kitty', 'toy', 'pigeon', 'fish', 'pet', 'mouse', 'parrot', 'chicken', 'butterfly', 'insect', 'mascot', 'horse', 'pig', 'duck']",animal,0.15252049267292023,A kitty is a type of [MASK].,kitty
2439,"['dog', 'canine', 'greyhound', 'wolf', 'mammal', 'hound', 'animal', 'dogs', 'fox', 'shepherd', 'werewolf', '##dog', 'bulldog', 'hounds', 'cat', 'coyote', 'horse', 'deer', 'rabbit', 'sheep']",animal,0.0036834492348134518,A american_foxhound is a type of [MASK].,american_foxhound
2440,"['dolphin', 'dolphins', 'fish', 'shark', 'whale', 'mammal', 'animal', 'seal', 'dog', 'swimmer', 'bird', 'zodiac', 'penguin', 'octopus', 'tuna', 'crocodile', 'turtle', 'aquarium', 'parrot', 'mermaid']",animal,0.0001378355809720233,A atlantic_bottlenose_dolphin is a type of [MASK].,atlantic_bottlenose_dolphin
2441,"['frog', 'mammal', 'snake', 'lizard', 'fish', 'newt', 'animal', 'bird', 'turtle', 'bug', 'toad', 'otter', 'spider', 'insect', 'worm', 'frogs', 'mouse', 'predator', 'beetle', 'slug']",animal,0.021392498165369034,A spotted_salamander is a type of [MASK].,spotted_salamander
2443,"['animal', 'organism', 'mollusk', 'worm', 'insect', 'fish', 'gastropod', 'mammal', 'creature', 'shrimp', 'organisms', 'parasite', 'squid', 'invertebrates', 'sponge', 'dinosaur', 'lobster', 'predator', 'animals', 'crab']",animal,0.5365967154502869,A decapod_crustacean is a type of [MASK].,decapod_crustacean
2445,"['dinosaur', 'mammal', 'fossil', 'animal', 'mollusk', 'lizard', 'turtle', 'organism', 'reptiles', 'geologist', 'geologic', 'coral', 'insect', 'bird', 'fish', 'fossils', 'rock', 'mineral', 'skeleton', 'geology']",animal,0.09326401352882385,A ceratopsian is a type of [MASK].,ceratopsian
2447,"['horse', 'racehorse', 'animal', 'dog', 'jockey', 'equestrian', 'thoroughbred', 'vehicle', 'livestock', 'vessel', 'automobile', 'stallion', 'car', 'breed', 'pony', 'locomotive', 'ship', 'sport', 'racing', 'bicycle']",animal,0.08679433912038803,A racehorse is a type of [MASK].,racehorse
2452,"['mammal', 'animal', 'bird', 'fish', 'insect', 'rabbit', 'snail', 'bat', 'frog', 'pig', 'cricket', 'rat', 'beetle', 'bug', 'deer', 'snake', 'lizard', 'wildlife', 'mammals', 'creature']",animal,0.13932132720947266,A water_vole is a type of [MASK].,water_vole
2453,"['dinosaur', 'animal', 'lizard', 'reptiles', 'mammal', '##aur', 'insect', 'turtle', 'creature', 'bird', 'mollusk', 'dinosaurs', 'organism', 'fossil', 'predator', 'fish', '##aurus', 'worm', 'crocodile', 'animals']",animal,0.058596160262823105,A pterosaur is a type of [MASK].,pterosaur
2454,"['dinosaur', 'animal', 'lizard', 'mammal', 'dinosaurs', 'fossil', 'reptiles', 'turtle', 'creature', 'mollusk', 'bird', 'organism', '##osaurus', 'insect', 'animals', 'dino', 'lizards', 'predator', 'fossils', 'kangaroo']",animal,0.006158619653433561,A armored_dinosaur is a type of [MASK].,armored_dinosaur
2458,"['animal', 'horse', 'bird', 'mammal', 'locomotive', 'ship', 'vehicle', 'tree', 'vessel', 'car', 'building', 'aircraft', 'fish', 'boat', 'machine', 'robot', 'chair', 'dog', 'insect', 'bicycle']",animal,0.08285784721374512,A ape is a type of [MASK].,ape
2462,"['fish', 'catfish', 'shark', 'butterfly', 'shrimp', 'snake', 'worm', 'lure', 'eel', 'spider', 'animal', 'crab', 'sponge', 'snail', 'propeller', 'bird', 'turtle', 'glider', 'swimmer', 'mushroom']",animal,0.008690876886248589,A water_chevrotain is a type of [MASK].,water_chevrotain
2463,"['bat', 'bats', 'vampire', 'insect', 'bird', 'butterfly', '##bat', 'spider', 'moth', 'cricket', 'mammal', 'vulture', 'raven', 'beetle', 'wasp', 'creature', 'mosquito', 'lizard', 'animal', 'owl']",animal,2.215784479631111e-05,A vampire_bat is a type of [MASK].,vampire_bat
2464,"['dog', 'animal', 'cat', 'mammal', 'horse', 'pig', 'bird', 'goat', 'pony', 'rabbit', 'livestock', 'creature', 'canine', 'sheep', 'monkey', 'deer', 'cow', 'donkey', 'beast', 'chicken']",animal,0.10932079702615738,A pooch is a type of [MASK].,pooch
2465,"['dog', 'canine', 'greyhound', 'puppy', 'bulldog', 'hound', 'dogs', 'chihuahua', 'animal', 'mammal', '##dog', 'shepherd', 'breed', 'wolf', 'boxer', 'terri', 'labrador', 'cat', 'husky', '##berman']",animal,0.00037456178688444197,A norwich_terrier is a type of [MASK].,norwich_terrier
2466,"['animal', 'primate', 'monkey', 'bird', 'mammal', 'insect', 'human', 'ape', 'parrot', 'cat', 'creature', 'dog', 'lizard', 'spider', 'fish', 'turtle', 'pig', 'elephant', 'snake', 'animals']",animal,0.4523079991340637,A monkey is a type of [MASK].,monkey
2470,"['whale', 'dolphin', 'mammal', 'animal', 'shark', 'bird', 'fish', 'turtle', 'whales', 'seal', 'creature', 'whaling', 'dog', 'ship', 'otter', 'penguin', 'mollusk', 'monster', 'vessel', 'predator']",animal,0.010396521538496017,A right_whale is a type of [MASK].,right_whale
2474,"['viper', 'snake', 'snakes', 'reptiles', 'scorpion', 'cobra', 'lizard', 'python', 'serpent', 'venom', 'lizards', 'dart', 'hydra', 'animal', 'toxin', 'cactus', 'eel', 'jaguar', 'crocodile', 'shark']",animal,9.109528764383867e-05,A horned_viper is a type of [MASK].,horned_viper
2475,"['spider', 'insect', 'scorpion', 'snake', 'lizard', 'ant', 'mammal', 'butterfly', 'bat', 'spiders', 'wasp', 'bug', 'crab', 'monkey', 'insects', 'bird', 'rat', 'mosquito', 'animal', 'moth']",animal,0.0015084989136084914,A tarantula is a type of [MASK].,tarantula
2476,"['snake', 'snakes', 'python', 'lizard', 'scorpion', 'viper', 'cobra', 'reptiles', 'rat', 'serpent', 'animal', 'mammal', 'spider', 'venom', 'eel', 'worm', 'frog', 'lizards', 'insect', 'fish']",animal,0.00024893388035707176,A black_rat_snake is a type of [MASK].,black_rat_snake
2477,"['rabbit', 'dog', 'animal', 'pig', 'horse', 'kangaroo', 'spider', 'bicycle', 'beetle', 'pigeon', 'insect', 'rat', 'locomotive', 'sheep', 'mammal', 'lizard', 'digger', 'vehicle', 'bot', 'camel']",animal,0.037662431597709656,A mud_dauber is a type of [MASK].,mud_dauber
2478,"['insect', 'worm', 'mosquito', 'tick', 'beetle', 'bug', 'flea', 'parasite', 'fly', 'snake', 'moth', 'animal', 'ant', 'rat', 'slug', 'wasp', 'fungus', 'mammal', 'disease', 'spider']",animal,0.0038405691739171743,A common_louse is a type of [MASK].,common_louse
2479,"['insect', 'animal', 'beetle', 'bug', 'organism', 'mammal', 'bird', 'creature', 'insects', 'gastropod', 'beetles', 'ant', 'mollusk', 'organisms', 'plant', 'snail', 'fungus', 'wasp', 'lizard', 'fly']",animal,0.14247652888298035,A beetle is a type of [MASK].,beetle
2480,"['bird', 'pigeon', 'raven', 'animal', 'insect', 'parrot', 'owl', 'crow', 'butterfly', 'mammal', 'bat', 'cat', 'creature', 'vulture', 'aircraft', 'horse', 'beetle', 'dog', 'lizard', 'moth']",animal,0.02423064596951008,A raven is a type of [MASK].,raven
2481,"['dog', 'canine', 'shepherd', 'dogs', 'animal', 'hound', 'puppy', 'greyhound', 'pet', '##dog', 'guide', 'chihuahua', 'mammal', 'companion', 'breed', 'handler', 'cat', 'labrador', 'pointer', 'bulldog']",animal,0.0016419815365225077,A guide_dog is a type of [MASK].,guide_dog
2482,"['bat', 'bats', 'mammal', 'insect', 'primate', '##bat', 'vampire', 'cricket', 'bird', 'rat', 'mouse', 'animal', 'moth', 'owl', 'mosquito', 'wasp', 'ant', 'tick', 'mammals', 'rodents']",animal,7.22086451787618e-06,A leafnose_bat is a type of [MASK].,leafnose_bat
2484,"['whale', 'turtle', 'bird', 'mammal', 'fish', 'dolphin', 'animal', 'otter', 'shark', 'penguin', 'parrot', 'dinosaur', 'lizard', 'kangaroo', 'mollusk', 'crocodile', 'seal', 'duck', 'heron', 'primate']",animal,0.03010394051671028,A pacific_walrus is a type of [MASK].,pacific_walrus
2497,"['mammoth', 'elephant', 'animal', 'dinosaur', 'mammal', 'beast', 'giant', 'horse', 'leopard', 'creature', 'elk', 'fossil', '##saurus', 'bear', 'elephants', 'ape', 'lion', 'gorilla', '##osaurus', 'donkey']",animal,0.051706284284591675,A imperial_mammoth is a type of [MASK].,imperial_mammoth
2500,"['lion', 'animal', 'mammal', 'monkey', 'cat', 'elephant', 'dog', 'tiger', 'snake', 'leopard', 'ant', 'primate', 'zebra', 'lions', 'bird', 'pig', 'horse', 'buffalo', 'spider', 'rhino']",animal,0.047789379954338074,A ant_lion is a type of [MASK].,ant_lion
2502,"['hair', 'spider', 'tail', 'insect', 'tree', 'rope', 'grass', 'thread', 'rug', 'moth', '##hair', 'bird', 'feather', 'cat', 'fur', 'skirt', 'ribbon', 'snake', 'lizard', 'animal']",animal,0.008852619677782059,A wirehair is a type of [MASK].,wirehair
2506,"['animal', 'bird', 'mammal', 'primate', 'monkey', 'lizard', 'parrot', 'cat', 'dog', 'owl', 'insect', 'bat', 'rabbit', 'creature', 'mascot', 'pigeon', 'canine', 'snake', 'elephant', 'spider']",animal,0.32911157608032227,A american_chameleon is a type of [MASK].,american_chameleon
2511,"['kangaroo', 'bird', 'parrot', 'lizard', 'mammal', 'pigeon', 'turtle', 'cat', 'monkey', 'animal', 'chicken', 'crab', 'horse', 'spider', 'beetle', 'primate', 'insect', 'elephant', 'cricket', 'tiger']",animal,0.006790732964873314,A jerboa_kangaroo is a type of [MASK].,jerboa_kangaroo
